N,D,E,Noise,mse
94,345,0.9,0.1,1.9525418642136625
94,345,0.9,0.2,0.0137382141751878
95,344,0.5,0.0,3.963353561191754
95,344,0.5,0.1,2.6134317404600527
95,344,0.5,0.2,0.3265336207634153
95,344,0.6,0.0,1.9275578863705896
95,344,0.6,0.1,1.9528714760621015
95,344,0.6,0.2,0.289956107433472
95,344,0.7,0.0,4.308165872947073
95,344,0.7,0.1,2.176925761943691
95,344,0.7,0.2,0.6106462178257903
95,344,0.8,0.0,3.9893423368920207
95,344,0.8,0.1,1.755806445858877
95,344,0.8,0.2,0.3080090435706797
95,344,0.9,0.0,5.076010129576235
95,344,0.9,0.1,1.4860510144163257
95,344,0.9,0.2,0.0782958339378101
95,345,0.5,0.0,1.99580873295756
95,345,0.5,0.1,1.9868750068779215
95,345,0.5,0.2,0.15938546703266
95,345,0.6,0.0,1.9569031642939516
95,345,0.6,0.1,1.3720576300808958
95,345,0.6,0.2,0.336698086070843
95,345,0.7,0.0,6.001053930698384
95,345,0.7,0.1,1.7631072176451532
95,345,0.7,0.2,0.2106794344222908
95,345,0.8,0.0,2.0576755703160217
95,345,0.8,0.1,1.6739055417629274
95,345,0.8,0.2,0.1417458442719468
95,345,0.9,0.0,6.1163405146410055
95,345,0.9,0.1,2.062770568089558
95,345,0.9,0.2,0.1398714214897847
96,56,0.5,0.0,4.099435354490352
96,56,0.5,0.1,4.643426436154553
96,56,0.5,0.2,3.3510598806681955
96,56,0.6,0.0,4.005697255827878
96,56,0.6,0.1,4.274435068624648
96,56,0.6,0.2,2.786102148144275
96,56,0.7,0.0,4.005697255827878
96,56,0.7,0.1,3.959512582012581
96,56,0.7,0.2,2.990983324512996
96,56,0.8,0.0,4.1394051014162665
96,56,0.8,0.1,4.366838447133511
96,56,0.8,0.2,2.828076125158571
96,56,0.9,0.0,4.105241276254412
96,56,0.9,0.1,4.650676047642586
96,56,0.9,0.2,3.1294785722488854
96,57,0.5,0.0,3.755898368562357
96,57,0.5,0.1,4.455078782766466
96,57,0.5,0.2,3.308190148040474
96,57,0.6,0.0,3.655668751168305
96,57,0.6,0.1,4.683667683005494
96,57,0.6,0.2,2.4307301011356603
96,57,0.7,0.0,3.6894072840250423
96,57,0.7,0.1,3.628514149628965
96,57,0.7,0.2,2.237434216647914
96,57,0.8,0.0,3.847146607317367
96,57,0.8,0.1,4.295588321131976
96,57,0.8,0.2,2.99350104364923
96,57,0.9,0.0,3.762466781464309
96,57,0.9,0.1,4.245615732221093
96,57,0.9,0.2,1.95276343928467
97,56,0.5,0.0,3.1843608690434024
97,56,0.5,0.1,4.313772590052912
97,56,0.5,0.2,3.22052419225839
97,56,0.6,0.0,3.080567818677931
97,56,0.6,0.1,4.778149438143889
97,56,0.6,0.2,3.11671133330123
97,56,0.7,0.0,3.0199398288916868
97,56,0.7,0.1,4.653921263842866
97,56,0.7,0.2,3.4889673882377474
97,56,0.8,0.0,2.8506802735647234
97,56,0.8,0.1,4.943721374312878
97,56,0.8,0.2,2.847444269743768
97,56,0.9,0.0,2.8457894774154155
97,56,0.9,0.1,4.539541643863928
97,56,0.9,0.2,2.904166227275855
97,57,0.5,0.0,2.985939098904181
97,57,0.5,0.1,4.750549370490388
97,57,0.5,0.2,2.9442427179800887
97,57,0.6,0.0,2.985939098904181
97,57,0.6,0.1,4.931431604233835
97,57,0.6,0.2,3.7805499257464983
97,57,0.7,0.0,3.022951816129339
97,57,0.7,0.1,4.321364019284588
97,57,0.7,0.2,2.81904442821034
97,57,0.8,0.0,2.995590817942009
97,57,0.8,0.1,4.819542908015212
97,57,0.8,0.2,3.6147300262857582
97,57,0.9,0.0,3.495557874257029
97,57,0.9,0.1,4.754049524127553
97,57,0.9,0.2,2.2918871299203687
70,440,0.5,0.0,1.6023537542739668
70,440,0.5,0.1,1.1546416396254262
70,440,0.5,0.2,0.0292026063800552
70,440,0.6,0.0,1.6023537542739668
70,440,0.6,0.1,0.9699058990853348
70,440,0.6,0.2,0.0766729889016666
70,440,0.7,0.0,1.5425721962910917
70,440,0.7,0.1,1.3086507194885204
70,440,0.7,0.2,0.0317717390696543
70,440,0.8,0.0,1.475938162112275
70,440,0.8,0.1,1.0483493089849991
70,440,0.8,0.2,0.1181195301427084
70,440,0.9,0.0,1.469321341385447
70,440,0.9,0.1,1.1843522381628784
70,440,0.9,0.2,0.1631577871963916
70,441,0.5,0.0,5.2357145696746885
70,441,0.5,0.1,1.07956935191652
70,441,0.5,0.2,0.0334274107131875
70,441,0.6,0.0,5.2357145696746885
70,441,0.6,0.1,1.4215486080660042
70,441,0.6,0.2,0.1742279014818191
70,441,0.7,0.0,1.4990442459087987
70,441,0.7,0.1,0.837706275998384
70,441,0.7,0.2,0.0635661251532528
70,441,0.8,0.0,1.401450225296374
70,441,0.8,0.1,1.2969129766647036
70,441,0.8,0.2,0.0982456843654961
70,441,0.9,0.0,1.4301491831142013
70,441,0.9,0.1,1.0011563973269355
70,441,0.9,0.2,0.0784797267778092
71,440,0.5,0.0,6.525528654627185
71,440,0.5,0.1,1.6248647420257305
71,440,0.5,0.2,0.102133915490814
71,440,0.6,0.0,6.20944389075716
71,440,0.6,0.1,1.7546124638304388
71,440,0.6,0.2,0.105938984758696
71,440,0.7,0.0,6.62494564152389
71,440,0.7,0.1,1.453693844044443
71,440,0.7,0.2,0.1928695503413564
71,440,0.8,0.0,6.308868894417682
71,440,0.8,0.1,1.277455858097305
71,440,0.8,0.2,0.2369233553703154
71,440,0.9,0.0,6.076883067914612
71,440,0.9,0.1,1.2612701031721638
71,440,0.9,0.2,0.1099549713142007
71,441,0.5,0.0,6.047643548078008
71,441,0.5,0.1,1.5881159887571208
71,441,0.5,0.2,0.1602661511665317
71,441,0.6,0.0,6.288794139124967
71,441,0.6,0.1,1.4288776849994562
71,441,0.6,0.2,0.1449138501752074
71,441,0.7,0.0,6.458209055271985
71,441,0.7,0.1,1.5232686274744314
71,441,0.7,0.2,0.3598167893272634
71,441,0.8,0.0,6.491185240028344
71,441,0.8,0.1,1.825947677504546
71,441,0.8,0.2,0.0286601085521382
71,441,0.9,0.0,6.366396440553667
71,441,0.9,0.1,1.215732806148619
71,441,0.9,0.2,0.1694329958852591
134,164,0.5,0.0,4.095459252227039
134,164,0.5,0.1,3.354935957210283
134,164,0.5,0.2,0.818991113481621
134,164,0.6,0.0,3.90610280233547
134,164,0.6,0.1,3.3851262251139698
134,164,0.6,0.2,0.8365989719736096
134,164,0.7,0.0,3.90610280233547
134,164,0.7,0.1,2.812449175597079
134,164,0.7,0.2,0.866081151500719
134,164,0.8,0.0,3.90610280233547
134,164,0.8,0.1,2.952044913648141
134,164,0.8,0.2,0.8641925537655517
134,164,0.9,0.0,4.047279132572378
134,164,0.9,0.1,2.587196963680088
134,164,0.9,0.2,0.5326791778096087
134,165,0.5,0.0,6.020579224093213
134,165,0.5,0.1,2.978186185822757
134,165,0.5,0.2,0.5649240506800126
134,165,0.6,0.0,5.76247155501223
134,165,0.6,0.1,2.3142260308600324
134,165,0.6,0.2,0.6382110212738166
134,165,0.7,0.0,5.7613444879708124
134,165,0.7,0.1,3.4495537789388298
134,165,0.7,0.2,1.06892066195479
134,165,0.8,0.0,5.76247155501223
134,165,0.8,0.1,2.816652168012025
134,165,0.8,0.2,0.8661189671865319
134,165,0.9,0.0,5.738449077788555
134,165,0.9,0.1,3.1024474984076638
134,165,0.9,0.2,0.4504099244433241
135,164,0.5,0.0,4.683035465405034
135,164,0.5,0.1,2.867654108128983
135,164,0.5,0.2,1.1575396709793928
135,164,0.6,0.0,4.60751145311331
135,164,0.6,0.1,3.044825248063958
135,164,0.6,0.2,0.9635659095708338
135,164,0.7,0.0,4.60751145311331
135,164,0.7,0.1,3.597357265466667
135,164,0.7,0.2,1.0052121494341453
135,164,0.8,0.0,4.759182401526394
135,164,0.8,0.1,3.668221960243853
135,164,0.8,0.2,0.5801254271082001
135,164,0.9,0.0,4.9841161573967625
135,164,0.9,0.1,2.165859697100167
135,164,0.9,0.2,0.4226885097464734
135,165,0.5,0.0,5.733604746637562
135,165,0.5,0.1,3.675444104373199
135,165,0.5,0.2,0.742666314386728
135,165,0.6,0.0,5.733604746637562
135,165,0.6,0.1,3.597835037749681
135,165,0.6,0.2,0.6488581241262956
135,165,0.7,0.0,5.71145701425837
135,165,0.7,0.1,2.830474211148765
135,165,0.7,0.2,0.4911192238724844
135,165,0.8,0.0,5.900063173756196
135,165,0.8,0.1,2.8517243206832426
135,165,0.8,0.2,1.063130168909721
135,165,0.9,0.0,2.901142550135349
135,165,0.9,0.1,3.384784244412557
135,165,0.9,0.2,0.5048826502355954
20,190,0.5,0.0,0.6986609431880684
20,190,0.5,0.1,0.419555197957715
20,190,0.5,0.2,0.0005351499911867
20,190,0.6,0.0,0.7076983263847776
20,190,0.6,0.1,0.4787030094444358
20,190,0.6,0.2,0.0004999679254034
20,190,0.7,0.0,0.7119306474773897
20,190,0.7,0.1,0.5520613538160752
20,190,0.7,0.2,0.0014433369120947
20,190,0.8,0.0,0.6829360289094044
20,190,0.8,0.1,0.208739106402751
20,190,0.8,0.2,0.015311810395163
20,190,0.9,0.0,0.6796439564810193
20,190,0.9,0.1,0.4603395458541843
20,190,0.9,0.2,7.208153519400184e-05
20,191,0.5,0.0,0.7107074430312803
20,191,0.5,0.1,0.4270384430846317
20,191,0.5,0.2,0.0071894221588237
20,191,0.6,0.0,0.706798936037373
20,191,0.6,0.1,0.5984909207622682
20,191,0.6,0.2,0.0020512102231098
20,191,0.7,0.0,0.7164556254122267
20,191,0.7,0.1,0.5206314098624016
20,191,0.7,0.2,0.0557383194587544
20,191,0.8,0.0,0.7057728440476136
20,191,0.8,0.1,0.2986458598599153
20,191,0.8,0.2,0.0001688730392714
20,191,0.9,0.0,0.6902236588635251
20,191,0.9,0.1,0.2833717179374293
20,191,0.9,0.2,0.0308098207091713
21,190,0.5,0.0,0.7961243467249322
21,190,0.5,0.1,0.6151079854471018
21,190,0.5,0.2,0.0311613299768023
21,190,0.6,0.0,0.8221913555828539
21,190,0.6,0.1,0.5358502771399483
21,190,0.6,0.2,0.0027163352689392
21,190,0.7,0.0,0.8211580321034848
21,190,0.7,0.1,0.490230890495825
21,190,0.7,0.2,0.0014990233848255
21,190,0.8,0.0,5.85651828838062
21,190,0.8,0.1,0.5859624026135108
21,190,0.8,0.2,0.001393831581911
21,190,0.9,0.0,0.7430878527558313
21,190,0.9,0.1,0.3735556650982232
21,190,0.9,0.2,0.0044833893874258
21,191,0.5,0.0,0.2151798714365131
21,191,0.5,0.1,0.1976072128660639
21,191,0.5,0.2,0.0186577245680172
21,191,0.6,0.0,0.5720279212597852
21,191,0.6,0.1,0.3307881573522557
21,191,0.6,0.2,0.101254224753994
21,191,0.7,0.0,0.5713695378330836
21,191,0.7,0.1,0.291376296539104
21,191,0.7,0.2,0.0333882191211554
21,191,0.8,0.0,0.5703537632461
21,191,0.8,0.1,0.3484211705737614
21,191,0.8,0.2,0.0005032198015921
21,191,0.9,0.0,0.1996334454775947
21,191,0.9,0.1,0.1978971006466139
21,191,0.9,0.2,0.0404038538981996
108,68,0.5,0.0,2.0769906215684646
108,68,0.5,0.1,4.155960526018117
108,68,0.5,0.2,2.137997902570712
108,68,0.6,0.0,2.0769906215684646
108,68,0.6,0.1,3.8074698304966734
108,68,0.6,0.2,1.678458185370932
108,68,0.7,0.0,2.0062394769894016
108,68,0.7,0.1,4.246489697120535
108,68,0.7,0.2,2.4044340162257622
108,68,0.8,0.0,2.012364182881944
108,68,0.8,0.1,3.923621526057513
108,68,0.8,0.2,2.173271225778068
108,68,0.9,0.0,2.00761848795206
108,68,0.9,0.1,4.036143190916802
108,68,0.9,0.2,1.863301428465899
108,69,0.5,0.0,3.620702616324652
108,69,0.5,0.1,4.326063494262924
108,69,0.5,0.2,2.5786883577245643
108,69,0.6,0.0,3.633247555465455
108,69,0.6,0.1,4.140574367535836
108,69,0.6,0.2,2.283643250208087
108,69,0.7,0.0,3.6212533330095793
108,69,0.7,0.1,4.214836257716086
108,69,0.7,0.2,2.304019253365116
108,69,0.8,0.0,3.6212533330095793
108,69,0.8,0.1,4.2880477608865215
108,69,0.8,0.2,2.1057580218174223
108,69,0.9,0.0,3.620702616324652
108,69,0.9,0.1,4.013537483539262
108,69,0.9,0.2,2.7193627015814883
109,68,0.5,0.0,2.95882240701569
109,68,0.5,0.1,4.664376050063394
109,68,0.5,0.2,2.495094048024759
109,68,0.6,0.0,2.830593167517007
109,68,0.6,0.1,4.20148007719589
109,68,0.6,0.2,2.9721616044026917
109,68,0.7,0.0,2.74823811249574
109,68,0.7,0.1,4.390347071469337
109,68,0.7,0.2,2.42022355194538
109,68,0.8,0.0,2.4470779046501363
109,68,0.8,0.1,4.758079508466649
109,68,0.8,0.2,2.194102010150692
109,68,0.9,0.0,2.004548781084031
109,68,0.9,0.1,4.250329056892203
109,68,0.9,0.2,2.332962519329973
109,69,0.5,0.0,3.7392372945026295
109,69,0.5,0.1,4.845928680315865
109,69,0.5,0.2,3.261068720584875
109,69,0.6,0.0,3.463256145789651
109,69,0.6,0.1,3.913799225084549
109,69,0.6,0.2,3.038410724466315
109,69,0.7,0.0,3.861298592562715
109,69,0.7,0.1,4.192481571191529
109,69,0.7,0.2,2.88026965537089
109,69,0.8,0.0,3.8308197207751737
109,69,0.8,0.1,4.312306707074703
109,69,0.8,0.2,2.660038310877747
109,69,0.9,0.0,3.810189880023239
109,69,0.9,0.1,4.101808686066412
109,69,0.9,0.2,2.58776617017287
64,444,0.5,0.0,1.670397917994748
64,444,0.5,0.1,1.8578190505206944
64,444,0.5,0.2,0.1179742957829947
64,444,0.6,0.0,1.6950881428163154
64,444,0.6,0.1,1.81092916211254
64,444,0.6,0.2,0.2273427570491506
64,444,0.7,0.0,1.6449752313390498
64,444,0.7,0.1,2.2413935025446
64,444,0.7,0.2,0.4893163264971871
64,444,0.8,0.0,1.6449752313390498
64,444,0.8,0.1,1.8426831305945832
64,444,0.8,0.2,0.2464016959980721
64,444,0.9,0.0,1.5952906211694504
64,444,0.9,0.1,1.9307361185482108
64,444,0.9,0.2,0.2427553205638322
64,445,0.5,0.0,1.745139648929575
64,445,0.5,0.1,1.4556364144444789
64,445,0.5,0.2,0.1321893029051271
64,445,0.6,0.0,1.770371662560864
64,445,0.6,0.1,1.6172029874285023
64,445,0.6,0.2,0.1219887538493402
64,445,0.7,0.0,1.7191333426683748
64,445,0.7,0.1,1.2745999501925258
64,445,0.7,0.2,0.1094343710054062
64,445,0.8,0.0,1.7191333426683748
64,445,0.8,0.1,1.7539052732288631
64,445,0.8,0.2,0.0491814905256866
64,445,0.9,0.0,1.6683207856194144
64,445,0.9,0.1,1.3140359061625837
64,445,0.9,0.2,0.1617311527602911
65,444,0.5,0.0,0.4956182679411078
65,444,0.5,0.1,0.5519716996814168
65,444,0.5,0.2,0.0059060814048557
65,444,0.6,0.0,0.4495584668447208
65,444,0.6,0.1,0.6173403161422506
65,444,0.6,0.2,0.1014218432193629
65,444,0.7,0.0,0.5192348257639239
65,444,0.7,0.1,0.9487878227063966
65,444,0.7,0.2,0.0166834239746105
65,444,0.8,0.0,0.4823237242033595
65,444,0.8,0.1,0.8137962768280502
65,444,0.8,0.2,0.1587947461115106
65,444,0.9,0.0,0.4908374629081731
65,444,0.9,0.1,0.7384970578523564
65,444,0.9,0.2,0.0612234836287957
65,445,0.5,0.0,0.4696122758965284
65,445,0.5,0.1,0.8703801729646443
65,445,0.5,0.2,0.1210260175873969
65,445,0.6,0.0,0.4448395603121309
65,445,0.6,0.1,0.8378300806093382
65,445,0.6,0.2,0.0202079602919873
65,445,0.7,0.0,0.4866223965565961
65,445,0.7,0.1,0.7768145661018533
65,445,0.7,0.2,0.0282205103452852
65,445,0.8,0.0,0.4699533204462618
65,445,0.8,0.1,0.7548106953746299
65,445,0.8,0.2,0.0323158876652325
65,445,0.9,0.0,0.4489591725253437
65,445,0.9,0.1,0.4685947315708549
65,445,0.9,0.2,0.0191269855335356
166,46,0.5,0.0,3.1091119855404337
166,46,0.5,0.1,5.297835902131142
166,46,0.5,0.2,3.4008859286234188
166,46,0.6,0.0,3.155232999753835
166,46,0.6,0.1,5.466542607437231
166,46,0.6,0.2,3.2018824429686195
166,46,0.7,0.0,2.7412569861281906
166,46,0.7,0.1,4.631085802653811
166,46,0.7,0.2,3.330478115324305
166,46,0.8,0.0,3.405137004658922
166,46,0.8,0.1,5.32924638510278
166,46,0.8,0.2,3.303390406110415
166,46,0.9,0.0,2.6444308009305324
166,46,0.9,0.1,4.905504649226651
166,46,0.9,0.2,2.915934743740877
166,47,0.5,0.0,3.468320529499776
166,47,0.5,0.1,5.185612326209542
166,47,0.5,0.2,2.79675444623828
166,47,0.6,0.0,3.4609530515804217
166,47,0.6,0.1,5.092239892163831
166,47,0.6,0.2,3.291292519767696
166,47,0.7,0.0,3.165883582246368
166,47,0.7,0.1,4.981607169615939
166,47,0.7,0.2,3.3954027005014584
166,47,0.8,0.0,3.845813816457704
166,47,0.8,0.1,4.832749285615589
166,47,0.8,0.2,3.2727535076092806
166,47,0.9,0.0,3.1465985674781827
166,47,0.9,0.1,4.345152418270687
166,47,0.9,0.2,2.8833420379301664
167,46,0.5,0.0,2.242175073157126
167,46,0.5,0.1,5.411794019244365
167,46,0.5,0.2,3.840169329247437
167,46,0.6,0.0,2.8403301062690343
167,46,0.6,0.1,4.978446211866507
167,46,0.6,0.2,3.4266957593732847
167,46,0.7,0.0,2.3190593689137167
167,46,0.7,0.1,5.377655406240465
167,46,0.7,0.2,4.008657571665623
167,46,0.8,0.0,2.274839290708748
167,46,0.8,0.1,5.470952086592238
167,46,0.8,0.2,3.1864419632205028
167,46,0.9,0.0,2.4899472588746097
167,46,0.9,0.1,4.746965420302579
167,46,0.9,0.2,4.030669471909471
167,47,0.5,0.0,2.3240847942734657
167,47,0.5,0.1,5.614649246052214
167,47,0.5,0.2,4.272475730230118
167,47,0.6,0.0,3.2108228455884404
167,47,0.6,0.1,5.297453311703765
167,47,0.6,0.2,4.165755027623971
167,47,0.7,0.0,2.442080561289556
167,47,0.7,0.1,5.293123709454257
167,47,0.7,0.2,3.718675799119264
167,47,0.8,0.0,2.4493879060054877
167,47,0.8,0.1,5.800016021181295
167,47,0.8,0.2,3.8955655657938486
167,47,0.9,0.0,2.7317104423411944
167,47,0.9,0.1,5.280726812913675
167,47,0.9,0.2,3.793974497729661
178,268,0.5,0.0,3.687059116969484
178,268,0.5,0.1,2.503607807148025
178,268,0.5,0.2,0.3499446985092511
178,268,0.6,0.0,4.089063877835528
178,268,0.6,0.1,2.539283804128861
178,268,0.6,0.2,0.3706845573228605
178,268,0.7,0.0,3.82604547165724
178,268,0.7,0.1,2.6071932049896063
178,268,0.7,0.2,0.5457181116387133
178,268,0.8,0.0,3.170639736984631
178,268,0.8,0.1,2.901406677819484
178,268,0.8,0.2,0.6898135157073177
178,268,0.9,0.0,3.4765362170884595
178,268,0.9,0.1,2.6298194070356864
178,268,0.9,0.2,0.3803932675793611
178,269,0.5,0.0,3.641566814661342
178,269,0.5,0.1,3.511108929009895
178,269,0.5,0.2,0.3702191522287883
178,269,0.6,0.0,3.964222819521785
178,269,0.6,0.1,2.9737013506653494
178,269,0.6,0.2,0.6190685781064715
178,269,0.7,0.0,3.9515099596453247
178,269,0.7,0.1,2.6577658976415712
178,269,0.7,0.2,0.5585722137722264
178,269,0.8,0.0,3.207559807414168
178,269,0.8,0.1,2.5008669223242315
178,269,0.8,0.2,0.241600313237015
178,269,0.9,0.0,3.330708672668956
178,269,0.9,0.1,2.359033151762345
178,269,0.9,0.2,0.8263558715061396
179,268,0.5,0.0,3.0951787487491025
179,268,0.5,0.1,3.44563126872687
179,268,0.5,0.2,0.7020560877040278
179,268,0.6,0.0,2.9054379385798867
179,268,0.6,0.1,3.4404364614266463
179,268,0.6,0.2,0.5227367744634055
179,268,0.7,0.0,2.598075442861401
179,268,0.7,0.1,3.5401268634793244
179,268,0.7,0.2,0.3639236099551102
179,268,0.8,0.0,2.545266524232524
179,268,0.8,0.1,3.432064757123795
179,268,0.8,0.2,0.3939829583154601
179,268,0.9,0.0,2.8660731359657685
179,268,0.9,0.1,2.937615840710608
179,268,0.9,0.2,0.5472391183367495
179,269,0.5,0.0,2.9764078068344784
179,269,0.5,0.1,2.850724377186241
179,269,0.5,0.2,0.3416643865875564
179,269,0.6,0.0,2.7886367304294186
179,269,0.6,0.1,2.8061817987631468
179,269,0.6,0.2,0.5390241162981688
179,269,0.7,0.0,2.548049853781817
179,269,0.7,0.1,2.4803019641153963
179,269,0.7,0.2,0.8481580254155769
179,269,0.8,0.0,2.4873280657100167
179,269,0.8,0.1,2.7365071226940305
179,269,0.8,0.2,0.602004610225924
179,269,0.9,0.0,2.6310426374271643
179,269,0.9,0.1,2.7449132134761083
179,269,0.9,0.2,0.6288635365841042
91,421,0.5,0.0,5.533385986668177
91,421,0.5,0.1,1.6254675317587155
91,421,0.5,0.2,0.1021967209844625
91,421,0.6,0.0,5.736474815813939
91,421,0.6,0.1,2.042975238651005
91,421,0.6,0.2,0.2981391496647045
91,421,0.7,0.0,5.479736556976041
91,421,0.7,0.1,1.6502393632010968
91,421,0.7,0.2,0.4758627484520588
91,421,0.8,0.0,5.56296659449423
91,421,0.8,0.1,1.9647983759868024
91,421,0.8,0.2,0.1307519933326073
91,421,0.9,0.0,2.592986469702515
91,421,0.9,0.1,1.4500271623046466
91,421,0.9,0.2,0.4406051972856293
91,422,0.5,0.0,5.568760391613958
91,422,0.5,0.1,1.434411140473319
91,422,0.5,0.2,0.3214350746257306
91,422,0.6,0.0,5.787541381660229
91,422,0.6,0.1,1.4794288825191266
91,422,0.6,0.2,0.4089139653501981
91,422,0.7,0.0,5.556247532690549
91,422,0.7,0.1,1.7362849308525394
91,422,0.7,0.2,0.1880295628952719
91,422,0.8,0.0,5.649619374623004
91,422,0.8,0.1,1.7193938460382103
91,422,0.8,0.2,0.0968035404076363
91,422,0.9,0.0,2.5912707089763565
91,422,0.9,0.1,1.555462081447521
91,422,0.9,0.2,0.1980712091563834
91,423,0.5,0.0,5.700986900129427
91,423,0.5,0.1,1.1216233433505105
91,423,0.5,0.2,0.1067873889534478
91,423,0.6,0.0,5.6826314480491815
91,423,0.6,0.1,1.9243617145434035
91,423,0.6,0.2,0.2880472771212652
91,423,0.7,0.0,5.600293203902766
91,423,0.7,0.1,2.0556500667441213
91,423,0.7,0.2,0.07142911499316
91,423,0.8,0.0,5.420553220523711
91,423,0.8,0.1,1.6757048559633958
91,423,0.8,0.2,0.3553916492730167
91,423,0.9,0.0,5.826222843687912
91,423,0.9,0.1,1.6301288663855704
91,423,0.9,0.2,0.3001381736332611
92,421,0.5,0.0,6.485419376051943
92,421,0.5,0.1,2.376113748400183
92,421,0.5,0.2,0.1645845886053987
92,421,0.6,0.0,6.207234583729289
92,421,0.6,0.1,1.61231156834652
92,421,0.6,0.2,0.1437866291990879
92,421,0.7,0.0,6.125762314840599
92,421,0.7,0.1,1.9923160751213729
92,421,0.7,0.2,0.1522391294657801
92,421,0.8,0.0,5.975883491460848
92,421,0.8,0.1,1.5291320264753363
92,421,0.8,0.2,0.0587562305619684
92,421,0.9,0.0,5.740571284893131
92,421,0.9,0.1,1.8768693764983588
92,421,0.9,0.2,0.2137803522691665
92,422,0.5,0.0,6.73880157580381
92,422,0.5,0.1,1.009943052102468
92,422,0.5,0.2,0.1028842296252623
92,422,0.6,0.0,6.644394614240781
92,422,0.6,0.1,1.357942359260667
92,422,0.6,0.2,0.1738142968205771
92,422,0.7,0.0,6.487842537344229
92,422,0.7,0.1,1.554272922182358
92,422,0.7,0.2,0.3030302371592839
92,422,0.8,0.0,6.696026043696131
92,422,0.8,0.1,1.32816854904571
92,422,0.8,0.2,0.1944150302581313
92,422,0.9,0.0,6.5939294943381626
92,422,0.9,0.1,1.0971564775245604
92,422,0.9,0.2,0.0360472873794801
92,423,0.5,0.0,2.5840996429123138
92,423,0.5,0.1,1.2186006806846432
92,423,0.5,0.2,0.5625248091579582
92,423,0.6,0.0,2.580675400563601
92,423,0.6,0.1,1.4203230788335688
92,423,0.6,0.2,0.0856221554843053
92,423,0.7,0.0,2.5840996429123138
92,423,0.7,0.1,1.1607948146462093
92,423,0.7,0.2,0.0200159681098401
92,423,0.8,0.0,2.573870699990904
92,423,0.8,0.1,1.6521094296833656
92,423,0.8,0.2,0.1040592469450771
92,423,0.9,0.0,2.6394493641901864
92,423,0.9,0.1,1.5003178635021843
92,423,0.9,0.2,0.1218995005834564
93,421,0.5,0.0,1.6056017246273768
93,421,0.5,0.1,1.526224526552232
93,421,0.5,0.2,0.0867888651999422
93,421,0.6,0.0,1.5575896902879194
93,421,0.6,0.1,1.5156373073724083
93,421,0.6,0.2,0.2607705526856918
93,421,0.7,0.0,1.6056017246273768
93,421,0.7,0.1,2.129745962963405
93,421,0.7,0.2,0.1333377550303947
93,421,0.8,0.0,1.4888499652771383
93,421,0.8,0.1,1.2410173979890509
93,421,0.8,0.2,0.2747089445343587
93,421,0.9,0.0,1.6208574433882976
93,421,0.9,0.1,1.516650354477756
93,421,0.9,0.2,0.1545186354754442
93,422,0.5,0.0,1.706207556091421
93,422,0.5,0.1,1.496286409813484
93,422,0.5,0.2,0.1088272011349982
93,422,0.6,0.0,1.6567801337056185
93,422,0.6,0.1,2.404822922873452
93,422,0.6,0.2,0.1080591995389586
93,422,0.7,0.0,1.8733684443216896
93,422,0.7,0.1,1.2018744726155823
93,422,0.7,0.2,0.1868057245999832
93,422,0.8,0.0,1.5916843093533934
93,422,0.8,0.1,1.8375036426668585
93,422,0.8,0.2,0.1260754522510492
93,422,0.9,0.0,1.656936775633227
93,422,0.9,0.1,1.276521603702056
93,422,0.9,0.2,0.3978876229160413
93,423,0.5,0.0,1.7013432914058928
93,423,0.5,0.1,1.7617508222858866
93,423,0.5,0.2,0.0870146238786109
93,423,0.6,0.0,1.6520214062388303
93,423,0.6,0.1,1.5662716441167035
93,423,0.6,0.2,0.2975687820619832
93,423,0.7,0.0,1.79131562477785
93,423,0.7,0.1,1.5740581761035983
93,423,0.7,0.2,0.2061970904332817
93,423,0.8,0.0,1.5879919189498484
93,423,0.8,0.1,1.215729450244014
93,423,0.8,0.2,0.2612664423394903
93,423,0.9,0.0,1.741040228070311
93,423,0.9,0.1,1.6594618848383007
93,423,0.9,0.2,0.235194095088751
178,248,0.5,0.0,3.7231416344086297
178,248,0.5,0.1,2.896579779298225
178,248,0.5,0.2,0.4057320719013386
178,248,0.6,0.0,4.981569800346179
178,248,0.6,0.1,2.557460153735848
178,248,0.6,0.2,0.7311877475120667
178,248,0.7,0.0,4.690070324305884
178,248,0.7,0.1,3.178355995711195
178,248,0.7,0.2,0.3550955215465787
178,248,0.8,0.0,3.943441869552156
